,ark,language of material,contributing institution,title,creator,call_number,physical description,date (inclusive),date (bulk),abstract,physical location,dates,creator/collector,extent,date,photographer,collector,material specific details,source,author,language,phyiscal location,repository,record series,origination,shelf location,original,series,id,date_gmt,modified,modified_gmt,slug,status,type,link,featured_media,template,tags,guid.rendered,title.rendered,acf.ucdlib_manuscript_biog,acf.ucdlib_manuscript_descrip,acf.ucdlib_manuscript_call_num,acf.ucdlib_manuscript_date,acf.ucdlib_manuscript_extent_num,acf.ucdlib_manuscript_extent_type,acf.ucdlib_manuscript_url,acf.ucdlib_manuscript_moreinfo_name,acf.ucdlib_manuscript_moreinfo_url,acf.ucdlib_manuscript_moreinfo2_name,acf.ucdlib_manuscript_moreinfo2_url,acf.ucdlib_manuscript_photo_cat,_links.self,_links.collection,_links.about,_links.wp:attachment,_links.wp:term,_links.curies,_links.wp:featuredmedia,acf.ucdlib_uacollections_description,acf.ucdlib_uacollections_history,acf.ucdlib_uacollections_call_num,acf.ucdlib_uacollections_extent_num,acf.ucdlib_uacollections_extent_type,acf.ucdlib_uacollections_date,acf.ucdlib_uacollections_subject,acf.ucdlib_uacollections_moreinfo_url,acf.ucdlib_uacollections_moreinfo_name
344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10897,2017-03-22T19:56:24,2017-03-22T12:56:24,2017-03-22T19:56:24,pacific-coast-association-of-nurserymen-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/pacific-coast-association-of-nurserymen-collection/,0.0,,[1439],https://www.library.ucdavis.edu/manuscript/pacific-coast-association-of-nurserymen-collection/,Pacific Coast Association of Nurserymen Collection.,,Proceedings of the 10th-13th annual meetings.,MC071,1912-1915.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10897'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10897'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10897'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10893,2017-03-22T19:56:23,2017-03-22T12:56:23,2017-03-22T19:56:23,our-lady-of-vladimir-convent-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/our-lady-of-vladimir-convent-collection/,0.0,,[2630],https://www.library.ucdavis.edu/manuscript/our-lady-of-vladimir-convent-collection/,Our Lady of Vladimir Convent Collection.,"Russian Orthodox convent, located in San Francisco.",Photograph album depicting life in the convent.,MC120,195-.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10893'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10893'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10893'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10881,2017-03-22T19:56:23,2017-03-22T12:56:23,2017-03-22T19:56:23,ohiggins-ambrosio-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/ohiggins-ambrosio-papers/,0.0,,[1623],https://www.library.ucdavis.edu/manuscript/ohiggins-ambrosio-papers/,"O&#8217;Higgins, Ambrosio. Papers.","O'Higgins, also known as the Marquis of Osorno, was an influential Chilean political leader the late 18th century.","Correspondence with church and governmental figures regarding missions, road repair, land allocation, military strength, and provisions for the poor.",MC110,1760-1799.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10881'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10881'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10881'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10871,2017-03-22T19:56:23,2017-03-22T12:56:23,2017-03-22T19:56:23,new-california-jockey-club-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/new-california-jockey-club-collection/,0.0,,[1441],https://www.library.ucdavis.edu/manuscript/new-california-jockey-club-collection/,New California Jockey Club Collection.,"Thoroughbred horse-racing club based in Oakland, California in the early 20th century.",Official programs of the club.,MC077,1903-1919.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10871'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10871'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10871'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10867,2017-03-22T19:56:23,2017-03-22T12:56:23,2017-03-22T19:56:23,neumann-alfred-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/neumann-alfred-collection/,0.0,,[2621],https://www.library.ucdavis.edu/manuscript/neumann-alfred-collection/,"Neumann, Alfred. Collection.",,"Published and unpublished materials relating to arguments for and against the prohibition of alcohol, including the responses of individual states and organizations.",MC064,1898-1912.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10867'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10867'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10867'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10862,2017-03-22T19:56:22,2017-03-22T12:56:22,2017-03-22T19:56:22,national-defense-research-committee-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/national-defense-research-committee-collection/,0.0,,[1623],https://www.library.ucdavis.edu/manuscript/national-defense-research-committee-collection/,National Defense Research Committee Collection.,,"Manuscript paper written under the auspices of the National Defense Research Committee for the Office of Scientific Research and Development, entitled A survey of rationing and subsistence in the United States Army 1775 to 1940, the final report on Troop feeding programs, written by Samuel C. Prescott, former Dean of Science at the Massachusetts Institute of Technology.",MC051,194-.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10862'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10862'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10862'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10861,2017-03-22T19:56:22,2017-03-22T12:56:22,2017-03-22T19:56:22,napoleonic-wine-trade-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/napoleonic-wine-trade-collection/,0.0,,[2621],https://www.library.ucdavis.edu/manuscript/napoleonic-wine-trade-collection/,Napoleonic Wine Trade Collection.,,Letters in German and French regarding the Bordeaux trade.,MC121,1795-1815.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10861'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10861'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10861'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10848,2017-03-22T19:56:22,2017-03-22T12:56:22,2017-03-22T19:56:22,moscow-art-theatre-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/moscow-art-theatre-collection/,0.0,,[2623],https://www.library.ucdavis.edu/manuscript/moscow-art-theatre-collection/,Moscow Art Theatre Collection.,"Founded in 1898, the Moscow Art Theatre opened with Tolstoy's <cite>Tsar Feodor Ivanovich</cite>. This theatre was the first to successfully produce Chekhov's plays, and between 1898 and 1904 it performed <cite>The seagull</cite>, <cite>Uncle Vanya</cite>, <cite>The three sisters</cite>, and <cite>The cherry orchard</cite>, the plays upon which Chekhov's reputation primarily rests.",Sixty-two reproductions from photographs of early Moscow Art Theatre productions.,MC044,1898-1938.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10848'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10848'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10848'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10846,2017-03-22T19:56:22,2017-03-22T12:56:22,2017-03-22T19:56:22,morris-jane-letters-to-theodore-watts-dunton,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/morris-jane-letters-to-theodore-watts-dunton/,0.0,,[2626],https://www.library.ucdavis.edu/manuscript/morris-jane-letters-to-theodore-watts-dunton/,"Morris, Jane. Letters to Theodore Watts-Dunton.","Jane Burden (1839-1914) was married to William Morris (1834-1896), an English poet and the author of <cite>The waters of the wondrous isles</cite> (1897).","Letters written by Morris to Theodore Watts-Dunton, primarily regarding travel accommodations.",MC102,[1878-1899],,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10846'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10846'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10846'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10841,2017-03-22T19:56:22,2017-03-22T12:56:22,2017-03-22T19:56:22,moffat-margaret-1882-1942-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/moffat-margaret-1882-1942-papers/,0.0,,[2623],https://www.library.ucdavis.edu/manuscript/moffat-margaret-1882-1942-papers/,"Moffat, Margaret (1882-1942). Papers.","Born in Edinburgh, Scotland, actress and journalist Moffat made her first stage appearance at the Savoy Theater, New York. She became editor of the woman's page of the <cite>New York evening mail</cite> for two years, then returned to the stage. She made her first stage appearance in London at the Royalty in 1911.","Program, newspaper clipping, and script with scene plot, and production photographs, all relating to the play <cite>Just like a woman</cite>.",MC098,192-?.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10841'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10841'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10841'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10832,2017-03-22T19:56:21,2017-03-22T12:56:21,2017-03-22T19:56:21,mielziner-jo-1901-1976-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/mielziner-jo-1901-1976-collection/,0.0,,[2623],https://www.library.ucdavis.edu/manuscript/mielziner-jo-1901-1976-collection/,"Mielziner, Jo (1901-1976). Collection.","American scenic designer and originator of what theatre historian Oscar Brockett described as ""theatricalized realism.""","Set designs: eight 4"" x 3"" original sketches executed on drafting paper in watercolor, gouache, and pencil depicting stage sets for the musical Mata Hari, which opened at the National Theatre, Washington, D.C., on 18 November 1967.",MC048,1967,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10832'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10832'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10832'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10831,2017-03-22T19:56:21,2017-03-22T12:56:21,2017-03-22T19:56:21,mexican-land-grant-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/mexican-land-grant-collection/,0.0,,[2630],https://www.library.ucdavis.edu/manuscript/mexican-land-grant-collection/,Mexican Land Grant. Collection.,,Manuscript of Mexican land grant.,MC115,[17--?],,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10831'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10831'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10831'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10814,2017-03-22T19:56:21,2017-03-22T12:56:21,2017-03-22T19:56:21,mcclure-joanna-and-michael-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/mcclure-joanna-and-michael-papers/,0.0,,[2626],https://www.library.ucdavis.edu/manuscript/mcclure-joanna-and-michael-papers/,"McClure, Joanna and Michael. Papers.",,"Two cassette tapes of Joanna and Michael McClure reading their poetry at the University of California, Davis.",MC104,1982,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10814'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10814'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10814'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10811,2017-03-22T19:56:21,2017-03-22T12:56:21,2017-03-22T19:56:21,mayer-thomas-1927-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/mayer-thomas-1927-collection/,0.0,,[1623],https://www.library.ucdavis.edu/manuscript/mayer-thomas-1927-collection/,"Mayer, Thomas (1927-). Collection.","Professor of Economics, University of California, Davis.","Transcripts and tapes of interviews for Mayer's book, <cite>Monetary policy and the great inflation in the United States: the Federal Reserve and the failure of macroeconomic policy, 1965-1979</cite>.",MC157,1995-1996.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10811'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10811'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10811'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10804,2017-03-22T19:56:20,2017-03-22T12:56:20,2017-03-22T19:56:20,marsh-george-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/marsh-george-papers/,0.0,,[2621],https://www.library.ucdavis.edu/manuscript/marsh-george-papers/,"Marsh, George. Papers.","Agricultural Experiment Station chemist and Professor of Food Science and Technology, University of California, Davis; co-author of <cite>Wine Making at Home</cite> (1962).","Affidavits, correspondence, research notes and reports regarding enology methods.",MC083,1939-1962.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10804'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10804'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10804'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10798,2017-03-22T19:56:20,2017-03-22T12:56:20,2017-03-22T19:56:20,manny-reaper-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/manny-reaper-collection/,0.0,,[2622],https://www.library.ucdavis.edu/manuscript/manny-reaper-collection/,Manny Reaper Collection.,,Court records and correspondence concerning the patent dispute between John Manny and Cyrus McCormick over a reaper invention.,MC030,1852-1859.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10798'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10798'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10798'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10786,2017-03-22T19:56:20,2017-03-22T12:56:20,2017-03-22T19:56:20,loomis-edmond-c-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/loomis-edmond-c-papers/,0.0,,[2628],https://www.library.ucdavis.edu/manuscript/loomis-edmond-c-papers/,"Loomis, Edmond C. Papers.","Ph.D., University of California, Davis, Parasitology; University Extension Parasitologist, University of California, Davis; author of <cite>The ticks of California</cite> (1984).",Extension leaflets written by Loomis pertaining to parasites in horses and turkeys; Cooperative Extension newsletter: Entomology and Parasite Notes.,MC069,1981-1988.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10786'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10786'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10786'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10763,2017-03-22T19:56:19,2017-03-22T12:56:19,2017-03-22T19:56:19,lee-william-h-oral-history-recording,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/lee-william-h-oral-history-recording/,0.0,,[2627],https://www.library.ucdavis.edu/manuscript/lee-william-h-oral-history-recording/,"Lee, William H. Oral History Recording.","William H. Lee, an African American civic leader, co-founded the Sacramento Observer newspaper.",The collection contains a video interview of Lee conducted by Ginger Rutland.,MC263,2013,,linear feet,,The recording is available on YouTube here.,http://www.youtube.com/watch?v=6fpLvVWz5m8,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10763'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10763'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10763'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10596,2017-03-22T19:56:13,2017-03-22T12:56:13,2017-03-22T19:56:13,farmers-club-of-sacramento-archives,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/farmers-club-of-sacramento-archives/,0.0,,[1439],https://www.library.ucdavis.edu/manuscript/farmers-club-of-sacramento-archives/,Farmers&#8217; Club of Sacramento. Archives.,,"Agriculture club notebook regarding constitution, by-laws, meetings, and membership from 1871 to 1873.",D-193,187-,0.1,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10596'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10596'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10596'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10568,2017-03-22T19:56:12,2017-03-22T12:56:12,2017-03-22T19:56:12,dunn-john-s-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/dunn-john-s-papers/,0.0,,[2630],https://www.library.ucdavis.edu/manuscript/dunn-john-s-papers/,"Dunn, John S. Papers","John S. Dunn (1810-1885) lived in the Nevada City, California area.","Two letters from Dunn addressed to ""Brother,"" two receipts, and an agreement between Dunn, Charles Dunn Jr., and Richard Rowe regarding mining claims on Kennebec Hill in Nevada County, California. ",MC 256,1854-1859.,,linear feet,http://www.oac.cdlib.org/findaid/ark:/13030/c8gm8829/,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10568'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10568'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10568'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10553,2017-03-22T19:56:12,2017-03-22T12:56:12,2017-03-22T19:56:12,deloach-daniel-b-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/deloach-daniel-b-papers/,0.0,,[1439],https://www.library.ucdavis.edu/manuscript/deloach-daniel-b-papers/,"DeLoach, Daniel B. Papers.","Chief of Market Organization and Costs, U.S. Department of Agriculture (1948-1958); Professor of Agricultural Economics, University of California, Davis.",Notes and correspondence regarding Deloach's Fulbright and honorary doctoral degree from the University of Newcastle upon Tyne in 1964.,MC129,1962-1965.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10553'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10553'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10553'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10536,2017-03-22T19:56:11,2017-03-22T12:56:11,2017-03-22T19:56:11,dance-ephemera-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/dance-ephemera-collection/,0.0,,[2623],https://www.library.ucdavis.edu/manuscript/dance-ephemera-collection/,Dance Ephemera Collection.,,"Clippings, photographs, promotional materials, and souvenir programs pertaining to dance in the United States and abroad. Ballet companies represented in this collection include Ballet Russe, American Ballet Theatre, Royal Danish Ballet, San Francisco Ballet, Sadler's Wells Ballet, Leningrad Kirov Ballet, Bolshoi Ballet, and Stuttgart Ballet.",O-019,1800- .,8.9,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10536'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10536'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10536'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
